setting_name,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std,mean_pairwise_cosine_similarity_mean,mean_pairwise_cosine_similarity_std,mean_pairwise_cosine_distance_mean,mean_pairwise_cosine_distance_std,pairwise_cosine_similarity_std_mean,pairwise_cosine_similarity_std_std,pairwise_cosine_distance_std_mean,pairwise_cosine_distance_std_std
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_6,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.25,2.4238399287081647,0.9005990209986777,0.0013660425809356375,0.0994009790013222,0.0013660425809356325,0.02505548536686595,0.002326003126062099,0.02505548536686595,0.0023260031260620992
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,6.25,1.9364916731037085,0.9122357749615979,0.0009376772552854666,0.08776422503840206,0.000937677255285437,0.021041832831305014,0.0013261277917139503,0.021041832831305014,0.0013261277917139501
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,93.0,2.9154759474226504,10.0,4.401704215414752,0.9373754433013053,0.0011181353631716643,0.06262455669869482,0.0011181353631716318,0.015125464895040713,0.0008564624679869042,0.015125464895040713,0.0008564624679869038
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,62.0,12.083045973594574,18.0,3.020761493398643,0.9480539580036302,0.001362321083439941,0.05194604199636976,0.0013623210834399282,0.011218009269423514,0.0007104251187678947,0.011218009269423514,0.0007104251187678947
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,47.0,9.66953980290686,32.5,4.541475531146238,0.8818736406130208,0.002463307359019375,0.11812635938697931,0.002463307359019354,0.02932461172326395,0.001778248554147465,0.02932461172326395,0.001778248554147465
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,57.5,8.944271909999157,58.75,6.020797289396147,0.5541845848425243,0.0016020461895806936,0.44581541515747575,0.0016020461895806606,0.08101910139012813,0.0032105607151920587,0.08101910139012813,0.0032105607151920574
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,6.5,3.391164991562634,8.0,2.03100960115899,0.9957507491954367,0.00030145089123956976,0.004249250804563318,0.00030145089123956797,0.0023940519517321843,0.00026352633233108424,0.0023940519517321847,0.00026352633233108424
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,24.0,3.391164991562634,8.25,3.020761493398643,0.9956836110876788,0.0002496561582519064,0.004316388912321267,0.00024965615825187044,0.001801234146680967,0.00014397036695590101,0.001801234146680967,0.0001439703669559011
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,67.5,7.905694150420948,9.0,2.7838821814150108,0.9882353057694262,0.0007844042475939887,0.011764694230573755,0.0007844042475940753,0.0045957411396025955,0.0005310807600709843,0.0045957411396025955,0.0005310807600709843
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,93.0,4.0,8.5,3.2015621187164247,0.9775938085694289,0.0009315547149273215,0.02240619143057118,0.0009315547149273016,0.007656056534288258,0.000669713451950146,0.007656056534288258,0.000669713451950146
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.75,5.830951894845301,0.9530321868747155,0.0013086894653877518,0.04696781312528443,0.0013086894653877323,0.01597523855842439,0.0008760639882816832,0.015975238558424386,0.0008760639882816826
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.5,2.7386127875258306,0.9184023544395744,0.0018916991773661508,0.08159764556042545,0.001891699177366171,0.023683405703638073,0.0020520879402889844,0.023683405703638073,0.002052087940288984
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.5,2.449489742783178,0.9005990209986777,0.0013660425809356375,0.0994009790013222,0.0013660425809356325,0.02505548536686595,0.002326003126062099,0.02505548536686595,0.0023260031260620992
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,6.75,1.695582495781317,0.9122357749615979,0.0009376772552854666,0.08776422503840206,0.000937677255285437,0.021041832831305014,0.0013261277917139503,0.021041832831305014,0.0013261277917139501
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,92.0,2.9154759474226504,10.0,3.2596012026013246,0.9373754433013053,0.0011181353631716643,0.06262455669869482,0.0011181353631716318,0.015125464895040713,0.0008564624679869042,0.015125464895040713,0.0008564624679869038
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,61.5,11.247221879201991,18.25,3.588175023601831,0.9480539580036302,0.001362321083439941,0.05194604199636976,0.0013623210834399282,0.011218009269423514,0.0007104251187678947,0.011218009269423514,0.0007104251187678947
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,46.5,10.67707825203131,32.5,4.107919181288746,0.8818736406130208,0.002463307359019375,0.11812635938697931,0.002463307359019354,0.02932461172326395,0.001778248554147465,0.02932461172326395,0.001778248554147465
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,57.0,6.782329983125268,59.25,5.037360419902474,0.5541845848425243,0.0016020461895806936,0.44581541515747575,0.0016020461895806606,0.08101910139012813,0.0032105607151920587,0.08101910139012813,0.0032105607151920574
