setting_name,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std,mean_pairwise_cosine_similarity_mean,mean_pairwise_cosine_similarity_std,mean_pairwise_cosine_distance_mean,mean_pairwise_cosine_distance_std,pairwise_cosine_similarity_std_mean,pairwise_cosine_similarity_std_std,pairwise_cosine_distance_std_mean,pairwise_cosine_distance_std_std
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_5,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.0,2.23606797749979,0.9184844988410068,0.00036655962149854417,0.08151550115899317,0.00036655962149848866,0.024380687258893096,0.0010566248483959405,0.024380687258893096,0.0010566248483959402
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_6,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,2.0,2.449489742783178,0.9000424141299932,0.00028552187004787246,0.09995758587000672,0.0002855218700478482,0.02526395800936356,0.000875415226915782,0.02526395800936356,0.0008754152269157827
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,99.25,0.6123724356957945,4.5,3.3166247903554,0.9112680610885164,0.0002588665135635418,0.08873193891148354,0.0002588665135635126,0.021670875861248294,0.0003729761423861926,0.021670875861248294,0.0003729761423861926
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,84.5,2.692582403567252,4.0,2.5495097567963922,0.9371557273165234,0.0003215434972739362,0.06284427268347667,0.0003215434972739112,0.015362555479804673,0.0002864830568389985,0.015362555479804673,0.0002864830568389985
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,49.5,3.0207614933986457,10.5,1.0,0.9480864764545626,0.0006374174177875029,0.05191352354543745,0.0006374174177874818,0.011652671281904585,0.000262207992701735,0.011652671281904585,0.000262207992701735
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,39.25,6.87386354243376,23.0,5.567764362830023,0.8818799344600361,0.0022419102837808566,0.11812006553996397,0.0022419102837808597,0.029797582337790406,0.0012745351096625991,0.029797582337790406,0.0012745351096625991
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,47.0,3.2210246816812798,55.5,2.915475947422649,0.5581944131519713,0.0031815360390014557,0.44180558684802873,0.0031815360390014557,0.08282500777516924,0.002375960904615521,0.08282500777516924,0.002375960904615521
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,3.0,1.2747548783981961,4.5,1.8708286933869707,0.9958547235377591,0.00017779773423229217,0.004145276462240954,0.00017779773423225818,0.002410863609449517,0.00015961045348407435,0.002410863609449517,0.0001596104534840744
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,14.0,2.4238399287081647,4.5,1.8708286933869707,0.9957354732714567,0.000101091658512382,0.004264526728543379,0.00010109165851239638,0.0018428906221424127,2.8207740698490853e-05,0.0018428906221424127,2.820774069849086e-05
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,55.5,4.974937185533098,8.5,1.224744871391589,0.9883146199581869,0.0001513534733624394,0.011685380041813041,0.00015135347336247214,0.004639779084720165,5.168289971355132e-05,0.004639779084720165,5.168289971355132e-05
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,90.25,3.1024184114977142,7.0,2.9154759474226504,0.9774145194482298,0.00017646262699974849,0.022585480551770207,0.0001764626269997059,0.008042315147658593,0.0001983650855115435,0.008042315147658593,0.0001983650855115435
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,99.0,0.5,8.0,2.9154759474226504,0.9530733431725524,0.00038782362708874056,0.04692665682744766,0.000387823627088703,0.016084622095716254,0.00026843304110279705,0.016084622095716254,0.00026843304110279705
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.0,2.23606797749979,0.9184844988410068,0.00036655962149854417,0.08151550115899317,0.00036655962149848866,0.024380687258893096,0.0010566248483959405,0.024380687258893096,0.0010566248483959402
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,2.0,2.449489742783178,0.9000424141299932,0.00028552187004787246,0.09995758587000672,0.0002855218700478482,0.02526395800936356,0.000875415226915782,0.02526395800936356,0.0008754152269157827
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,99.25,0.6123724356957945,4.0,3.391164991562634,0.9112680610885164,0.0002588665135635418,0.08873193891148354,0.0002588665135635126,0.021670875861248294,0.0003729761423861926,0.021670875861248294,0.0003729761423861926
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,84.0,1.8371173070873836,4.0,2.5495097567963922,0.9371557273165234,0.0003215434972739362,0.06284427268347667,0.0003215434972739112,0.015362555479804673,0.0002864830568389985,0.015362555479804673,0.0002864830568389985
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,51.0,1.9999999999999993,10.5,1.0,0.9480864764545626,0.0006374174177875029,0.05191352354543745,0.0006374174177874818,0.011652671281904585,0.000262207992701735,0.011652671281904585,0.000262207992701735
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,38.5,7.0,22.5,5.700877125495691,0.8818799344600361,0.0022419102837808566,0.11812006553996397,0.0022419102837808597,0.029797582337790406,0.0012745351096625991,0.029797582337790406,0.0012745351096625991
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,47.5,3.7080992435478284,55.0,4.743416490252569,0.5581944131519713,0.0031815360390014557,0.44180558684802873,0.0031815360390014557,0.08282500777516924,0.002375960904615521,0.08282500777516924,0.002375960904615521
